contig	window_start	window_end	window_size	total_bases_mapped	read_depth
NODE_482_length_47555_cov_29.182004	29000	30000	1000	192757	193
NODE_482_length_47555_cov_29.182004	30000	31000	1000	177675	178
NODE_482_length_47555_cov_29.182004	31000	32000	1000	220505	221
NODE_482_length_47555_cov_29.182004	32000	33000	1000	196932	197
NODE_482_length_47555_cov_29.182004	33000	34000	1000	210115	210
NODE_482_length_47555_cov_29.182004	34000	35000	1000	224118	224
NODE_482_length_47555_cov_29.182004	35000	36000	1000	219351	219
NODE_482_length_47555_cov_29.182004	36000	37000	1000	224863	225
NODE_482_length_47555_cov_29.182004	37000	38000	1000	213217	213
NODE_482_length_47555_cov_29.182004	38000	39000	1000	227109	227
NODE_482_length_47555_cov_29.182004	39000	40000	1000	208421	208
NODE_482_length_47555_cov_29.182004	40000	41000	1000	201095	201
NODE_482_length_47555_cov_29.182004	41000	42000	1000	201818	202
NODE_482_length_47555_cov_29.182004	42000	43000	1000	209037	209
NODE_482_length_47555_cov_29.182004	43000	44000	1000	229721	230
NODE_482_length_47555_cov_29.182004	44000	45000	1000	219639	220
NODE_482_length_47555_cov_29.182004	45000	46000	1000	203509	204
NODE_482_length_47555_cov_29.182004	46000	47000	1000	199792	200
NODE_482_length_47555_cov_29.182004	47000	47555	555	182263	328
NODE_486_length_47211_cov_29.420106	0	1000	1000	210111	210
NODE_486_length_47211_cov_29.420106	1000	2000	1000	200222	200
NODE_486_length_47211_cov_29.420106	2000	3000	1000	223231	223
NODE_486_length_47211_cov_29.420106	3000	4000	1000	207509	208
NODE_486_length_47211_cov_29.420106	4000	5000	1000	211417	211
NODE_486_length_47211_cov_29.420106	5000	6000	1000	204484	204
NODE_486_length_47211_cov_29.420106	6000	7000	1000	274786	275
NODE_486_length_47211_cov_29.420106	7000	8000	1000	201808	202
NODE_486_length_47211_cov_29.420106	8000	9000	1000	189826	190
NODE_486_length_47211_cov_29.420106	9000	10000	1000	208058	208
NODE_486_length_47211_cov_29.420106	10000	11000	1000	201835	202
NODE_486_length_47211_cov_29.420106	11000	12000	1000	214027	214
NODE_486_length_47211_cov_29.420106	12000	13000	1000	223994	224
NODE_486_length_47211_cov_29.420106	13000	14000	1000	237626	238
NODE_486_length_47211_cov_29.420106	14000	15000	1000	219723	220
NODE_486_length_47211_cov_29.420106	15000	16000	1000	202965	203
NODE_486_length_47211_cov_29.420106	16000	17000	1000	195256	195
NODE_486_length_47211_cov_29.420106	17000	18000	1000	194198	194
NODE_486_length_47211_cov_29.420106	18000	19000	1000	211380	211
NODE_486_length_47211_cov_29.420106	19000	20000	1000	203549	204
NODE_486_length_47211_cov_29.420106	20000	21000	1000	226718	227
NODE_486_length_47211_cov_29.420106	21000	22000	1000	199088	199
NODE_486_length_47211_cov_29.420106	22000	23000	1000	196306	196
NODE_486_length_47211_cov_29.420106	23000	24000	1000	212582	213
NODE_486_length_47211_cov_29.420106	24000	25000	1000	219734	220
NODE_486_length_47211_cov_29.420106	25000	26000	1000	184547	185
NODE_486_length_47211_cov_29.420106	26000	27000	1000	215227	215
NODE_486_length_47211_cov_29.420106	27000	28000	1000	218462	218
NODE_486_length_47211_cov_29.420106	28000	29000	1000	216510	217
NODE_486_length_47211_cov_29.420106	29000	30000	1000	235448	235
NODE_486_length_47211_cov_29.420106	30000	31000	1000	218922	219
NODE_486_length_47211_cov_29.420106	31000	32000	1000	227831	228
NODE_486_length_47211_cov_29.420106	32000	33000	1000	217319	217
NODE_486_length_47211_cov_29.420106	33000	34000	1000	205278	205
NODE_486_length_47211_cov_29.420106	34000	35000	1000	231766	232
NODE_486_length_47211_cov_29.420106	35000	36000	1000	279852	280
NODE_486_length_47211_cov_29.420106	36000	37000	1000	201774	202
NODE_486_length_47211_cov_29.420106	37000	38000	1000	201913	202
NODE_486_length_47211_cov_29.420106	38000	39000	1000	192281	192
NODE_486_length_47211_cov_29.420106	39000	40000	1000	205928	206
NODE_486_length_47211_cov_29.420106	40000	41000	1000	179942	180
NODE_486_length_47211_cov_29.420106	41000	42000	1000	195746	196
NODE_486_length_47211_cov_29.420106	42000	43000	1000	192376	192
NODE_486_length_47211_cov_29.420106	43000	44000	1000	208547	209
NODE_486_length_47211_cov_29.420106	44000	45000	1000	184045	184
NODE_486_length_47211_cov_29.420106	45000	46000	1000	199179	199
NODE_486_length_47211_cov_29.420106	46000	47000	1000	212757	213
NODE_486_length_47211_cov_29.420106	47000	47211	211	45876	217
NODE_48_length_255573_cov_30.410206	0	1000	1000	216938	217
NODE_48_length_255573_cov_30.410206	1000	2000	1000	219681	220
NODE_48_length_255573_cov_30.410206	2000	3000	1000	200151	200
NODE_48_length_255573_cov_30.410206	3000	4000	1000	256576	257
NODE_48_length_255573_cov_30.410206	4000	5000	1000	228522	229
NODE_48_length_255573_cov_30.410206	5000	6000	1000	207519	208
NODE_48_length_255573_cov_30.410206	6000	7000	1000	215364	215
NODE_48_length_255573_cov_30.410206	7000	8000	1000	202632	203
NODE_48_length_255573_cov_30.410206	8000	9000	1000	203710	204
NODE_48_length_255573_cov_30.410206	9000	10000	1000	207929	208
NODE_48_length_255573_cov_30.410206	10000	11000	1000	207103	207
NODE_48_length_255573_cov_30.410206	11000	12000	1000	212788	213
NODE_48_length_255573_cov_30.410206	12000	13000	1000	207337	207
NODE_48_length_255573_cov_30.410206	13000	14000	1000	224435	224
NODE_48_length_255573_cov_30.410206	14000	15000	1000	195534	196
NODE_48_length_255573_cov_30.410206	15000	16000	1000	182451	182
NODE_48_length_255573_cov_30.410206	16000	17000	1000	201803	202
NODE_48_length_255573_cov_30.410206	17000	18000	1000	190961	191
NODE_48_length_255573_cov_30.410206	18000	19000	1000	205736	206
NODE_48_length_255573_cov_30.410206	19000	20000	1000	202681	203
NODE_48_length_255573_cov_30.410206	20000	21000	1000	207534	208
NODE_48_length_255573_cov_30.410206	21000	22000	1000	244283	244
NODE_48_length_255573_cov_30.410206	22000	23000	1000	211448	211
NODE_48_length_255573_cov_30.410206	23000	24000	1000	206998	207
NODE_48_length_255573_cov_30.410206	24000	25000	1000	200399	200
NODE_48_length_255573_cov_30.410206	25000	26000	1000	191553	192
NODE_48_length_255573_cov_30.410206	26000	27000	1000	233015	233
NODE_48_length_255573_cov_30.410206	27000	28000	1000	232471	232
NODE_48_length_255573_cov_30.410206	28000	29000	1000	225654	226
NODE_48_length_255573_cov_30.410206	29000	30000	1000	228554	229
NODE_48_length_255573_cov_30.410206	30000	31000	1000	215612	216
NODE_48_length_255573_cov_30.410206	31000	32000	1000	190043	190
NODE_48_length_255573_cov_30.410206	32000	33000	1000	187989	188
NODE_48_length_255573_cov_30.410206	33000	34000	1000	212545	213
NODE_48_length_255573_cov_30.410206	34000	35000	1000	210037	210
NODE_48_length_255573_cov_30.410206	35000	36000	1000	213138	213
NODE_48_length_255573_cov_30.410206	36000	37000	1000	198539	199
NODE_48_length_255573_cov_30.410206	37000	38000	1000	221206	221
NODE_48_length_255573_cov_30.410206	38000	39000	1000	226589	227
NODE_48_length_255573_cov_30.410206	39000	40000	1000	208664	209
NODE_48_length_255573_cov_30.410206	40000	41000	1000	204016	204
NODE_48_length_255573_cov_30.410206	41000	42000	1000	208795	209
NODE_48_length_255573_cov_30.410206	42000	43000	1000	233491	233
NODE_48_length_255573_cov_30.410206	43000	44000	1000	222880	223
NODE_48_length_255573_cov_30.410206	44000	45000	1000	223797	224
NODE_48_length_255573_cov_30.410206	45000	46000	1000	203896	204
NODE_48_length_255573_cov_30.410206	46000	47000	1000	207508	208
NODE_48_length_255573_cov_30.410206	47000	48000	1000	210353	210
NODE_48_length_255573_cov_30.410206	48000	49000	1000	215560	216
NODE_48_length_255573_cov_30.410206	49000	50000	1000	215979	216
NODE_48_length_255573_cov_30.410206	50000	51000	1000	210119	210
NODE_48_length_255573_cov_30.410206	51000	52000	1000	197599	198
NODE_48_length_255573_cov_30.410206	52000	53000	1000	225585	226
NODE_48_length_255573_cov_30.410206	53000	54000	1000	210066	210
NODE_48_length_255573_cov_30.410206	54000	55000	1000	201334	201
NODE_48_length_255573_cov_30.410206	55000	56000	1000	225857	226
NODE_48_length_255573_cov_30.410206	56000	57000	1000	211481	211
NODE_48_length_255573_cov_30.410206	57000	58000	1000	224450	224
NODE_48_length_255573_cov_30.410206	58000	59000	1000	233648	234
NODE_48_length_255573_cov_30.410206	59000	60000	1000	203028	203
NODE_48_length_255573_cov_30.410206	60000	61000	1000	199647	200
NODE_48_length_255573_cov_30.410206	61000	62000	1000	204438	204
NODE_48_length_255573_cov_30.410206	62000	63000	1000	199005	199
NODE_48_length_255573_cov_30.410206	63000	64000	1000	209075	209
NODE_48_length_255573_cov_30.410206	64000	65000	1000	219119	219
NODE_48_length_255573_cov_30.410206	65000	66000	1000	225916	226
NODE_48_length_255573_cov_30.410206	66000	67000	1000	207728	208
NODE_48_length_255573_cov_30.410206	67000	68000	1000	215882	216
NODE_48_length_255573_cov_30.410206	68000	69000	1000	213449	213
NODE_48_length_255573_cov_30.410206	69000	70000	1000	214408	214
NODE_48_length_255573_cov_30.410206	70000	71000	1000	202332	202
NODE_48_length_255573_cov_30.410206	71000	72000	1000	208375	208
NODE_48_length_255573_cov_30.410206	72000	73000	1000	222332	222
NODE_48_length_255573_cov_30.410206	73000	74000	1000	204095	204
NODE_48_length_255573_cov_30.410206	74000	75000	1000	187365	187
NODE_48_length_255573_cov_30.410206	75000	76000	1000	231406	231
NODE_48_length_255573_cov_30.410206	76000	77000	1000	197247	197
NODE_48_length_255573_cov_30.410206	77000	78000	1000	210155	210
NODE_48_length_255573_cov_30.410206	78000	79000	1000	206717	207
NODE_48_length_255573_cov_30.410206	79000	80000	1000	206324	206
NODE_48_length_255573_cov_30.410206	80000	81000	1000	233302	233
NODE_48_length_255573_cov_30.410206	81000	82000	1000	221472	221
NODE_48_length_255573_cov_30.410206	82000	83000	1000	225020	225
NODE_48_length_255573_cov_30.410206	83000	84000	1000	213492	213
NODE_48_length_255573_cov_30.410206	84000	85000	1000	219234	219
NODE_48_length_255573_cov_30.410206	85000	86000	1000	223572	224
NODE_48_length_255573_cov_30.410206	86000	87000	1000	210953	211
NODE_48_length_255573_cov_30.410206	87000	88000	1000	228360	228
NODE_48_length_255573_cov_30.410206	88000	89000	1000	203354	203
NODE_48_length_255573_cov_30.410206	89000	90000	1000	195444	195
NODE_48_length_255573_cov_30.410206	90000	91000	1000	204176	204
NODE_48_length_255573_cov_30.410206	91000	92000	1000	230594	231
NODE_48_length_255573_cov_30.410206	92000	93000	1000	213626	214
NODE_48_length_255573_cov_30.410206	93000	94000	1000	206415	206
NODE_48_length_255573_cov_30.410206	94000	95000	1000	208805	209
NODE_48_length_255573_cov_30.410206	95000	96000	1000	217362	217
NODE_48_length_255573_cov_30.410206	96000	97000	1000	265270	265
NODE_48_length_255573_cov_30.410206	97000	98000	1000	211761	212
NODE_48_length_255573_cov_30.410206	98000	99000	1000	223934	224
NODE_48_length_255573_cov_30.410206	99000	100000	1000	212309	212
NODE_48_length_255573_cov_30.410206	100000	101000	1000	204559	205
NODE_48_length_255573_cov_30.410206	101000	102000	1000	238013	238
NODE_48_length_255573_cov_30.410206	102000	103000	1000	215365	215
NODE_48_length_255573_cov_30.410206	103000	104000	1000	214354	214
NODE_48_length_255573_cov_30.410206	104000	105000	1000	193987	194
NODE_48_length_255573_cov_30.410206	105000	106000	1000	212551	213
NODE_48_length_255573_cov_30.410206	106000	107000	1000	224364	224
NODE_48_length_255573_cov_30.410206	107000	108000	1000	215139	215
NODE_48_length_255573_cov_30.410206	108000	109000	1000	221008	221
NODE_48_length_255573_cov_30.410206	109000	110000	1000	216665	217
NODE_48_length_255573_cov_30.410206	110000	111000	1000	215578	216
NODE_48_length_255573_cov_30.410206	111000	112000	1000	202691	203
NODE_48_length_255573_cov_30.410206	112000	113000	1000	208051	208
NODE_48_length_255573_cov_30.410206	113000	114000	1000	204875	205
NODE_48_length_255573_cov_30.410206	114000	115000	1000	207516	208
NODE_48_length_255573_cov_30.410206	115000	116000	1000	195540	196
NODE_48_length_255573_cov_30.410206	116000	117000	1000	199587	200
NODE_48_length_255573_cov_30.410206	117000	118000	1000	215061	215
NODE_48_length_255573_cov_30.410206	118000	119000	1000	199398	199
NODE_48_length_255573_cov_30.410206	119000	120000	1000	207823	208
NODE_48_length_255573_cov_30.410206	120000	121000	1000	203960	204
NODE_48_length_255573_cov_30.410206	121000	122000	1000	186403	186
NODE_48_length_255573_cov_30.410206	122000	123000	1000	231671	232
NODE_48_length_255573_cov_30.410206	123000	124000	1000	239376	239
NODE_48_length_255573_cov_30.410206	124000	125000	1000	243166	243
NODE_48_length_255573_cov_30.410206	125000	126000	1000	247199	247
NODE_48_length_255573_cov_30.410206	126000	127000	1000	219661	220
NODE_48_length_255573_cov_30.410206	127000	128000	1000	219109	219
NODE_48_length_255573_cov_30.410206	128000	129000	1000	206154	206
NODE_48_length_255573_cov_30.410206	129000	130000	1000	223162	223
NODE_48_length_255573_cov_30.410206	130000	131000	1000	218178	218
NODE_48_length_255573_cov_30.410206	131000	132000	1000	214618	215
NODE_48_length_255573_cov_30.410206	132000	133000	1000	216548	217
NODE_48_length_255573_cov_30.410206	133000	134000	1000	212983	213
NODE_48_length_255573_cov_30.410206	134000	135000	1000	220321	220
NODE_48_length_255573_cov_30.410206	135000	136000	1000	474037	474
NODE_48_length_255573_cov_30.410206	136000	137000	1000	241478	241
NODE_48_length_255573_cov_30.410206	137000	138000	1000	219936	220
NODE_48_length_255573_cov_30.410206	138000	139000	1000	219733	220
NODE_48_length_255573_cov_30.410206	139000	140000	1000	201914	202
NODE_48_length_255573_cov_30.410206	140000	141000	1000	205728	206
NODE_48_length_255573_cov_30.410206	141000	142000	1000	210747	211
NODE_48_length_255573_cov_30.410206	142000	143000	1000	202139	202
NODE_48_length_255573_cov_30.410206	143000	144000	1000	231515	232
NODE_48_length_255573_cov_30.410206	144000	145000	1000	248812	249
NODE_48_length_255573_cov_30.410206	145000	146000	1000	360343	360
NODE_48_length_255573_cov_30.410206	146000	147000	1000	316020	316
NODE_48_length_255573_cov_30.410206	147000	148000	1000	277633	278
NODE_48_length_255573_cov_30.410206	148000	149000	1000	320730	321
NODE_48_length_255573_cov_30.410206	149000	150000	1000	251924	252
NODE_48_length_255573_cov_30.410206	150000	151000	1000	201821	202
NODE_48_length_255573_cov_30.410206	151000	152000	1000	230470	230
NODE_48_length_255573_cov_30.410206	152000	153000	1000	233707	234
NODE_48_length_255573_cov_30.410206	153000	154000	1000	221428	221
NODE_48_length_255573_cov_30.410206	154000	155000	1000	214919	215
NODE_48_length_255573_cov_30.410206	155000	156000	1000	214619	215
NODE_48_length_255573_cov_30.410206	156000	157000	1000	212826	213
NODE_48_length_255573_cov_30.410206	157000	158000	1000	216180	216
NODE_48_length_255573_cov_30.410206	158000	159000	1000	215376	215
NODE_48_length_255573_cov_30.410206	159000	160000	1000	218366	218
NODE_48_length_255573_cov_30.410206	160000	161000	1000	222249	222
NODE_48_length_255573_cov_30.410206	161000	162000	1000	224798	225
NODE_48_length_255573_cov_30.410206	162000	163000	1000	208424	208
NODE_48_length_255573_cov_30.410206	163000	164000	1000	203126	203
NODE_48_length_255573_cov_30.410206	164000	165000	1000	210058	210
NODE_48_length_255573_cov_30.410206	165000	166000	1000	271681	272
NODE_48_length_255573_cov_30.410206	166000	167000	1000	223456	223
NODE_48_length_255573_cov_30.410206	167000	168000	1000	231572	232
NODE_48_length_255573_cov_30.410206	168000	169000	1000	208432	208
NODE_48_length_255573_cov_30.410206	169000	170000	1000	229366	229
NODE_48_length_255573_cov_30.410206	170000	171000	1000	223607	224
NODE_48_length_255573_cov_30.410206	171000	172000	1000	209844	210
NODE_48_length_255573_cov_30.410206	172000	173000	1000	198419	198
NODE_48_length_255573_cov_30.410206	173000	174000	1000	215881	216
NODE_48_length_255573_cov_30.410206	174000	175000	1000	217116	217
NODE_48_length_255573_cov_30.410206	175000	176000	1000	220152	220
NODE_48_length_255573_cov_30.410206	176000	177000	1000	225186	225
NODE_48_length_255573_cov_30.410206	177000	178000	1000	217585	218
NODE_48_length_255573_cov_30.410206	178000	179000	1000	206013	206
NODE_48_length_255573_cov_30.410206	179000	180000	1000	212807	213
NODE_48_length_255573_cov_30.410206	180000	181000	1000	224821	225
NODE_48_length_255573_cov_30.410206	181000	182000	1000	220877	221
NODE_48_length_255573_cov_30.410206	182000	183000	1000	224501	225
NODE_48_length_255573_cov_30.410206	183000	184000	1000	221661	222
NODE_48_length_255573_cov_30.410206	184000	185000	1000	213164	213
NODE_48_length_255573_cov_30.410206	185000	186000	1000	233394	233
NODE_48_length_255573_cov_30.410206	186000	187000	1000	223913	224
NODE_48_length_255573_cov_30.410206	187000	188000	1000	209111	209
NODE_48_length_255573_cov_30.410206	188000	189000	1000	201628	202
NODE_48_length_255573_cov_30.410206	189000	190000	1000	223291	223
NODE_48_length_255573_cov_30.410206	190000	191000	1000	235298	235
NODE_48_length_255573_cov_30.410206	191000	192000	1000	215680	216
NODE_48_length_255573_cov_30.410206	192000	193000	1000	208021	208
NODE_48_length_255573_cov_30.410206	193000	194000	1000	197530	198
NODE_48_length_255573_cov_30.410206	194000	195000	1000	213120	213
NODE_48_length_255573_cov_30.410206	195000	196000	1000	225440	225
NODE_48_length_255573_cov_30.410206	196000	197000	1000	236447	236
NODE_48_length_255573_cov_30.410206	197000	198000	1000	227949	228
NODE_48_length_255573_cov_30.410206	198000	199000	1000	221034	221
NODE_48_length_255573_cov_30.410206	199000	200000	1000	216331	216
NODE_48_length_255573_cov_30.410206	200000	201000	1000	218828	219
NODE_48_length_255573_cov_30.410206	201000	202000	1000	213186	213
NODE_48_length_255573_cov_30.410206	202000	203000	1000	200456	200
NODE_48_length_255573_cov_30.410206	203000	204000	1000	197154	197
NODE_48_length_255573_cov_30.410206	204000	205000	1000	200858	201
